Language_name	Meaning_number	Meaning_label	Verb_form	Alternation_name	Alternation_occurs	Coding_frame_schema
Bezhta	1	EAT	yüⁿqal	Accidental/Potential Intransitive Alternation	Never	
Bezhta	1	EAT	yüⁿqal	Accidental/Potential Transitive Alternation	Never	
Bezhta	1	EAT	yüⁿqal	Ambitransitive Alternation	Never	
Bezhta	1	EAT	yüⁿqal	Antipassive 1 Alternation	Regularly	1-abs 2-instr abs[1].V'antip
Bezhta	1	EAT	yüⁿqal	Antipassive 2 Alternation	Never	
Bezhta	1	EAT	yüⁿqal	Causative with -k'	Never	
Bezhta	1	EAT	yüⁿqal	Causative with -l/-ll	Never	
Bezhta	1	EAT	yüⁿqal	Causative with golal	Regularly	3-erg 1-abs 2-instr abs[1].V'caus4
Bezhta	1	EAT	yüⁿqal	Causative with yowal	Never	
Bezhta	1	EAT	yüⁿqal	Instrument Alternation	Never	
Bezhta	1	EAT	yüⁿqal	Object Incorporation Alternation	Never	
Bezhta	1	EAT	yüⁿqal	Potential Alternation	Regularly	1-poss 2-abs abs[2].V'pot
Bezhta	1	EAT	yüⁿqal	Potential Transitivizing Alternation	Never	
Bezhta	1	EAT	yüⁿqal	Recipient/Goal/Location Alternation 1	Never	
Bezhta	1	EAT	yüⁿqal	Recipient/Goal/Location Alternation 2	Never	
Bezhta	2	HUG	aⁿło yoc'al	Accidental/Potential Intransitive Alternation	Never	
Bezhta	2	HUG	aⁿło yoc'al	Accidental/Potential Transitive Alternation	Never	
Bezhta	2	HUG	aⁿło yoc'al	Ambitransitive Alternation	Never	
Bezhta	2	HUG	aⁿło yoc'al	Antipassive 1 Alternation	Regularly	1-abs 2-lat abs[1].V'antip
Bezhta	2	HUG	aⁿło yoc'al	Antipassive 2 Alternation	Never	
Bezhta	2	HUG	aⁿło yoc'al	Causative with -k'	Never	
Bezhta	2	HUG	aⁿło yoc'al	Causative with -l/-ll	Regularly	3-erg 1-instr 2-lat V'caus
Bezhta	2	HUG	aⁿło yoc'al	Causative with golal	Never	
Bezhta	2	HUG	aⁿło yoc'al	Causative with yowal	Never	
Bezhta	2	HUG	aⁿło yoc'al	Instrument Alternation	Never	
Bezhta	2	HUG	aⁿło yoc'al	Object Incorporation Alternation	Never	
Bezhta	2	HUG	aⁿło yoc'al	Potential Alternation	Regularly	1-poss 2-lat V'pot
Bezhta	2	HUG	aⁿło yoc'al	Potential Transitivizing Alternation	Never	
Bezhta	2	HUG	aⁿło yoc'al	Recipient/Goal/Location Alternation 1	Never	
Bezhta	2	HUG	aⁿło yoc'al	Recipient/Goal/Location Alternation 2	Never	
