Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Mandinka	1	EAT	dómo	Basic	1 > 2 > V	1	eater	Ø	A
Mandinka	1	EAT	dómo	Basic	1 > 2 > V	2	eaten food	Ø	P
Mandinka	2	HUG	míniŋ	Basic	1 > V > 2+la	1	hugger	Ø	S
Mandinka	2	HUG	míniŋ	Basic	1 > V > 2+la	2	huggee	NP+la	I
Mandinka	3	LOOK AT	féle	Basic	1 > 2 > V	1	looker	Ø	A
Mandinka	3	LOOK AT	féle	Basic	1 > 2 > V	2	looked at entity	Ø	P
Mandinka	4	SEE	jé	Basic	1 > 2 > V	1	seeer	Ø	A
Mandinka	4	SEE	jé	Basic	1 > 2 > V	2	seen entity	Ø	P
Mandinka	5	SMELL	súmbu	Basic	1 > 2 > V	1	smeller	Ø	A
Mandinka	5	SMELL	súmbu	Basic	1 > 2 > V	2	smelled entity	Ø	P
Mandinka	6	FEAR	sílaŋ	Basic	1 > V > 2+la	1	fearer	Ø	S
Mandinka	6	FEAR	sílaŋ	Basic	1 > V > 2+la	2	fear stimulus	NP+la	I
Mandinka	7	FRIGHTEN	sílándi	Basic	1 > 2 > V	1	frightener	Ø	A
Mandinka	7	FRIGHTEN	sílándi	Basic	1 > 2 > V	2	frightenee	Ø	P
Mandinka	8	LIKE	díyaa	Basic	1 > V > 2+ye	1	liker	Ø	S
Mandinka	8	LIKE	díyaa	Basic	1 > V > 2+ye	2	liked entity	NP+ye	X
Mandinka	8	LIKE	kanu	Basic	1 > 2 > V	1	liker	Ø	A
Mandinka	8	LIKE	kanu	Basic	1 > 2 > V	2	liked entity	Ø	P
Mandinka	8	LIKE	lafi	Basic	1 > V > 2+la	1	liker	Ø	S
Mandinka	8	LIKE	lafi	Basic	1 > V > 2+la	2	liked entity	NP+la	I
Mandinka	9	KNOW	lóŋ	Basic	1 > 2 > V	1	knower	Ø	A
Mandinka	9	KNOW	lóŋ	Basic	1 > 2 > V	2	known thing/person	Ø	P
Mandinka	10	THINK	í míira	Basic	1 > V > 2+la	1	thinker	Ø	S
Mandinka	10	THINK	í míira	Basic	1 > V > 2+la	2	thought content	NP+la	I
Mandinka	11	SEARCH FOR	ñíni	Basic	1 > 2 > V	1	searcher	Ø	A
Mandinka	11	SEARCH FOR	ñíni	Basic	1 > 2 > V	2	searched for thing	Ø	P
Mandinka	12	WASH	kuu	Basic	1 > 2 > V	1	washer	Ø	A
Mandinka	12	WASH	kuu	Basic	1 > 2 > V	2	washed entity	Ø	P
Mandinka	13	DRESS	duŋ (1)	Basic	1 > 2 > V > 3+la	1	dresser	Ø	A
Mandinka	13	DRESS	duŋ (1)	Basic	1 > 2 > V > 3+la	2	clothes	Ø	P
Mandinka	13	DRESS	duŋ (1)	Basic	1 > 2 > V > 3+la	3	dressee	NP+la	I
Mandinka	14	SHAVE (a body part/person)	líi	Basic	1 > 2 > V	1	shaver (of body part)	Ø	A
Mandinka	14	SHAVE (a body part/person)	líi	Basic	1 > 2 > V	2	shaved body part	Ø	P
Mandinka	15	HELP	máakóyi	Basic	1 > 2 > V	1	helper	Ø	A
Mandinka	15	HELP	máakóyi	Basic	1 > 2 > V	2	helpee	Ø	P
Mandinka	16	FOLLOW	bula (2)	Basic	1 > V > 2+nooma	1	follower	Ø	S
Mandinka	16	FOLLOW	bula (2)	Basic	1 > V > 2+nooma	2	followee	NP+nooma	X
Mandinka	16	FOLLOW	báyíndi	Basic	1 > 2 > V	1	follower	Ø	A
Mandinka	16	FOLLOW	báyíndi	Basic	1 > 2 > V	2	followee	Ø	P
Mandinka	17	MEET	beŋ	Basic	1 > V	1	meeter	Ø	S
Mandinka	17	MEET	tara	Basic	1 > 2 > V	1	meeter	Ø	A
Mandinka	17	MEET	tara	Basic	1 > 2 > V	2	met person	Ø	P
Mandinka	18	TALK	fó	Basic	1 > 2 > V > 3+ye	1	talker	Ø	A
Mandinka	18	TALK	fó	Basic	1 > 2 > V > 3+ye	2	talked about content	Ø	P
Mandinka	18	TALK	fó	Basic	1 > 2 > V > 3+ye	3	talked to person	NP+ye	X
Mandinka	18	TALK	kúma	Basic	1 > V (> 2+ye)	1	talker	Ø	S
Mandinka	18	TALK	kúma	Basic	1 > V (> 2+ye)	2	talked to person	NP+ye	X
Mandinka	19	ASK FOR	dáani	Basic	1 > 2 > V > 3+la	1	asker	Ø	A
Mandinka	19	ASK FOR	dáani	Basic	1 > 2 > V > 3+la	2	askee	Ø	P
Mandinka	19	ASK FOR	dáani	Basic	1 > 2 > V > 3+la	3	requested thing	NP+la	I
Mandinka	20	SHOUT AT	sári	Basic	1 > V (> LOC2)	1	shouter	Ø	S
Mandinka	20	SHOUT AT	sári	Basic	1 > V (> LOC2)	2	shoutee	LOC	L
Mandinka	21	TELL	fó	Basic	1 > 2 > V > 3+ye	1	teller	Ø	A
Mandinka	21	TELL	fó	Basic	1 > 2 > V > 3+ye	2	told content	Ø	P
Mandinka	21	TELL	fó	Basic	1 > 2 > V > 3+ye	3	tellee	NP+ye	X
Mandinka	21	TELL	no verbal counterpart	Basic	N/A	2	told content		
Mandinka	21	TELL	no verbal counterpart	Basic	N/A	3	tellee		
Mandinka	23	NAME	kúmándi (2)	Basic	1 > 2 > V > 3+la	1	namer	Ø	A
Mandinka	23	NAME	kúmándi (2)	Basic	1 > 2 > V > 3+la	2	namee	Ø	P
Mandinka	23	NAME	kúmándi (2)	Basic	1 > 2 > V > 3+la	3	name	NP+la	I
Mandinka	23	NAME	tóo láa	Basic	1 > 2 > V > 3+la	1	namer	Ø	A
Mandinka	23	NAME	tóo láa	Basic	1 > 2 > V > 3+la	2	namee	Ø	P
Mandinka	23	NAME	tóo láa	Basic	1 > 2 > V > 3+la	3	name	NP+la	I
Mandinka	24	BUILD	loo	Basic	1 > 2 > V > 3+la	1	builder	Ø	A
