Language_name	Meaning_number	Meaning_label	Verb_form	Alternation_name	Alternation_occurs	Coding_frame_schema
Icelandic	1	EAT	borða	Accusative Subject Ambitransitive vs. Transitive	Never	
Icelandic	1	EAT	borða	Ambitransitive	Never	
Icelandic	1	EAT	borða	Ambitransitive alt. with -ja	Never	
Icelandic	1	EAT	borða	Ambitransitive alternation with umlaut and -na	Never	
Icelandic	1	EAT	borða	Ambitransitive with conjugation variation	Never	
Icelandic	1	EAT	borða	Caused-motion from intransitive	Never	
Icelandic	1	EAT	borða	Dat-Acc Ambiditransitive	Never	
Icelandic	1	EAT	borða	Dative alternation (Dat-Acc)	Never	
Icelandic	1	EAT	borða	Dative alternation (PP)	Never	
Icelandic	1	EAT	borða	Dative passive	Never	
Icelandic	1	EAT	borða	Dative Subject Ambitransitive vs. Transitive	Never	
Icelandic	1	EAT	borða	Direct Object alternation	Never	
Icelandic	1	EAT	borða	Genitive Passive	Never	
Icelandic	1	EAT	borða	Genitive Subject Ambitransitive vs. Transitive	Never	
Icelandic	1	EAT	borða	Impersonal mediopassive	Never	
Icelandic	1	EAT	borða	Impersonal passive	Regularly	x-nom passV'.agr[x] 2-acc
Icelandic	1	EAT	borða	It–he alternation	Never	
Icelandic	1	EAT	borða	Locative Alternation with T.acc +með I.dat	Never	
Icelandic	1	EAT	borða	Mediopassive (middle)	Never	
Icelandic	1	EAT	borða	Middle	Never	
Icelandic	1	EAT	borða	Nom-Dat vs. Dat-Nom	Never	
Icelandic	1	EAT	borða	Nominative Passive	Regularly	2-nom passV'.agr[2]
Icelandic	1	EAT	borða	Obj.dat vs. Obj.acc	Never	
Icelandic	1	EAT	borða	PP vs. Genitive Object	Never	
Icelandic	1	EAT	borða	Prepositional Object alternation	Never	
Icelandic	1	EAT	borða	Reciprocal Alternation	Never	
Icelandic	1	EAT	borða	Reflexive (mediopassive form)	Never	
Icelandic	1	EAT	borða	Transitive from intransitive	Never	
Icelandic	2	HUG	faðma	Accusative Subject Ambitransitive vs. Transitive	Never	
Icelandic	2	HUG	faðma	Ambitransitive	Never	
Icelandic	2	HUG	faðma	Ambitransitive alt. with -ja	Never	
Icelandic	2	HUG	faðma	Ambitransitive alternation with umlaut and -na	Never	
