Language_name	Meaning_number	Meaning_label	Verb_form	Alternation_name	Alternation_occurs	Coding_frame_schema
English	1	EAT	eat	Abstract subject	Never	
English	1	EAT	eat	Accidental Body-part	Never	
English	1	EAT	eat	Accidental Reflexive	Never	
English	1	EAT	eat	Assisting Body-part	Never	
English	1	EAT	eat	Benefactive	Never	
English	1	EAT	eat	Causative-Inchoative	Never	
English	1	EAT	eat	Cognate Object	Never	
English	1	EAT	eat	Conative	Never	
English	1	EAT	eat	Dative	Never	
English	1	EAT	eat	Direct Quotation	Never	
English	1	EAT	eat	Directed Nonverbal Expression	Never	
English	1	EAT	eat	Experiencer Passive with of-Stimulus	Never	
English	1	EAT	eat	Gerundive complement	Never	
English	1	EAT	eat	Get-a-VP(nominal)	Never	
English	1	EAT	eat	Have-a-VP(nominal)	Never	
English	1	EAT	eat	Inchoative-Causative	Never	
English	1	EAT	eat	Instrumental Object	Never	
English	1	EAT	eat	Instrumental Subject	Never	
English	1	EAT	eat	Into-Resultative	Never	
English	1	EAT	eat	Location-capacity subject	Never	
English	1	EAT	eat	Locative	Never	
English	1	EAT	eat	Locative promotion	Never	
English	1	EAT	eat	Locus of personal contact	Never	
English	1	EAT	eat	Malefactive	Never	
English	1	EAT	eat	Middle	Never	
English	1	EAT	eat	Path subject	Never	
English	1	EAT	eat	Possessor ascension	Never	
English	1	EAT	eat	Quasi-agentive Instrumental Subject	Never	
English	1	EAT	eat	Quasi-benefactive-accompaniment with	Never	
English	1	EAT	eat	Reciprocal	Never	
English	1	EAT	eat	Resultative complement	Never	
English	1	EAT	eat	Source-of-part	Never	
English	1	EAT	eat	Stimulus prepositional object	Never	
English	1	EAT	eat	Stimulus Subject	Never	
English	1	EAT	eat	That-complement	Never	
English	1	EAT	eat	To-complement	Never	
English	1	EAT	eat	Topic-about	Never	
English	1	EAT	eat	Understood Omitted Object	Regularly	
English	1	EAT	eat	Understood Reflexive Object	Never	
English	1	EAT	eat	Way-construction	Marginally	
English	1	EAT	eat	Wh-complement	Never	
English	1	EAT	eat	With/against alternation	Never	
English	2	HUG	hug	Abstract subject	Never	
English	2	HUG	hug	Accidental Body-part	Never	
English	2	HUG	hug	Accidental Reflexive	Never	
English	2	HUG	hug	Assisting Body-part	Never	
English	2	HUG	hug	Benefactive	Never	
English	2	HUG	hug	Causative-Inchoative	Never	
English	2	HUG	hug	Cognate Object	Never	
English	2	HUG	hug	Conative	Never	
English	2	HUG	hug	Dative	Never	
English	2	HUG	hug	Direct Quotation	Never	
English	2	HUG	hug	Directed Nonverbal Expression	Never	
English	2	HUG	hug	Experiencer Passive with of-Stimulus	Never	
English	2	HUG	hug	Gerundive complement	Never	
English	2	HUG	hug	Get-a-VP(nominal)	Never	
English	2	HUG	hug	Have-a-VP(nominal)	Regularly	
English	2	HUG	hug	Inchoative-Causative	Never	
English	2	HUG	hug	Instrumental Object	Never	
English	2	HUG	hug	Instrumental Subject	Never	
English	2	HUG	hug	Into-Resultative	Never	
English	2	HUG	hug	Location-capacity subject	Never	
English	2	HUG	hug	Locative	Never	
English	2	HUG	hug	Locative promotion	Never	
English	2	HUG	hug	Locus of personal contact	Never	
English	2	HUG	hug	Malefactive	Never	
English	2	HUG	hug	Middle	Never	
English	2	HUG	hug	Path subject	Never	
English	2	HUG	hug	Possessor ascension	Never	
English	2	HUG	hug	Quasi-agentive Instrumental Subject	Never	
English	2	HUG	hug	Quasi-benefactive-accompaniment with	Never	
English	2	HUG	hug	Reciprocal	Regularly	
English	2	HUG	hug	Resultative complement	Never	
English	2	HUG	hug	Source-of-part	Never	
English	2	HUG	hug	Stimulus prepositional object	Never	
English	2	HUG	hug	Stimulus Subject	Never	
English	2	HUG	hug	That-complement	Never	
English	2	HUG	hug	To-complement	Never	
English	2	HUG	hug	Topic-about	Never	
English	2	HUG	hug	Understood Omitted Object	Never	
English	2	HUG	hug	Understood Reflexive Object	Never	
English	2	HUG	hug	Way-construction	Never	
English	2	HUG	hug	Wh-complement	Never	
English	2	HUG	hug	With/against alternation	Never	
English	3	LOOK AT	look	Abstract subject	Never	
English	3	LOOK AT	look	Accidental Body-part	Never	
English	3	LOOK AT	look	Accidental Reflexive	Never	
English	3	LOOK AT	look	Assisting Body-part	Never	
English	3	LOOK AT	look	Benefactive	Never	
English	3	LOOK AT	look	Causative-Inchoative	Never	
English	3	LOOK AT	look	Cognate Object	Never	
English	3	LOOK AT	look	Conative	Never	
English	3	LOOK AT	look	Dative	Never	
English	3	LOOK AT	look	Direct Quotation	Never	
English	3	LOOK AT	look	Directed Nonverbal Expression	Never	
English	3	LOOK AT	look	Experiencer Passive with of-Stimulus	Never	
English	3	LOOK AT	look	Gerundive complement	Never	
English	3	LOOK AT	look	Get-a-VP(nominal)	Regularly	
English	3	LOOK AT	look	Have-a-VP(nominal)	Regularly	
English	3	LOOK AT	look	Inchoative-Causative	Never	
English	3	LOOK AT	look	Instrumental Object	Never	
English	3	LOOK AT	look	Instrumental Subject	Never	
