Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Ojibwe	1	EAT	miijid	Basic	1 subjA[1].V.objI[2] 2	1	eater	subjA.V	A
Ojibwe	1	EAT	miijid	Basic	1 subjA[1].V.objI[2] 2	2	eaten food	V.objI	P
Ojibwe	1	EAT	mwaad	Basic	1 subjA[1].V.objI[2] 2	1	eater	subjA.V	A
Ojibwe	1	EAT	mwaad	Basic	1 subjA[1].V.objI[2] 2	2	eaten food	V.objI	P
Ojibwe	2	HUG	aabtoojiinaad	Basic	1 subjA[1].V.objI[2] 2	1	hugger	subjA.V	A
Ojibwe	2	HUG	aabtoojiinaad	Basic	1 subjA[1].V.objI[2] 2	2	huggee	V.objI	P
Ojibwe	3	LOOK AT	gnawaabmaad	Basic	1 subjA[1].V.objI[2] 2	1	looker	subjA.V	A
Ojibwe	3	LOOK AT	gnawaabmaad	Basic	1 subjA[1].V.objI[2] 2	2	looked at entity	V.objI	P
Ojibwe	3	LOOK AT	gnawaabndang	Basic	1 subjA[1].V.objI[2] 2	1	looker	subjA.V	A
Ojibwe	3	LOOK AT	gnawaabndang	Basic	1 subjA[1].V.objI[2] 2	2	looked at entity	V.objI	P
Ojibwe	4	SEE	waabmaad	Basic	1 subjA[1].V.objI[2] 2	1	seeer	subjA.V	A
Ojibwe	4	SEE	waabmaad	Basic	1 subjA[1].V.objI[2] 2	2	seen entity	V.objI	P
Ojibwe	4	SEE	waabndang	Basic	1 subjA[1].V.objI[2] 2	1	seeer	subjA.V	A
Ojibwe	4	SEE	waabndang	Basic	1 subjA[1].V.objI[2] 2	2	seen entity	V.objI	P
Ojibwe	5	SMELL	biijmaamaad	Basic	1 V.objI[2] 2	1	smeller	∅	I
Ojibwe	5	SMELL	biijmaamaad	Basic	1 V.objI[2] 2	2	smelled entity	V.objI	X
Ojibwe	5	SMELL	biijmaandang	Basic	1 subjA[1].V.objI[2] 2	1	smeller	subjA.V	A
Ojibwe	5	SMELL	biijmaandang	Basic	1 subjA[1].V.objI[2] 2	2	smelled entity	V.objI	P
Ojibwe	6	FEAR	gsaad	Basic	1 V.objI[2] 2	1	fearer	∅	I
Ojibwe	6	FEAR	gsaad	Basic	1 V.objI[2] 2	2	fear stimulus	V.objI	X
Ojibwe	6	FEAR	gtang	Basic	1 subjA[1].V.objI[2] 2	1	fearer	subjA.V	A
Ojibwe	6	FEAR	gtang	Basic	1 subjA[1].V.objI[2] 2	2	fear stimulus	V.objI	P
Ojibwe	7	FRIGHTEN	zeghaad	Basic	1 subjA[1].V.objI[2] 2	1	frightener	subjA.V	A
Ojibwe	7	FRIGHTEN	zeghaad	Basic	1 subjA[1].V.objI[2] 2	2	frightenee	V.objI	P
Ojibwe	8	LIKE	bgishgenmaad	Basic	1 subjA[1].V.objI[2] 2	1	liker	subjA.V	A
Ojibwe	8	LIKE	bgishgenmaad	Basic	1 subjA[1].V.objI[2] 2	1	liked entity	subjA.V	A
Ojibwe	8	LIKE	bshigendang	Basic	1 subjA[1].V.objI[2] 2	1	liker	subjA.V	A
Ojibwe	8	LIKE	bshigendang	Basic	1 subjA[1].V.objI[2] 2	1	liked entity	subjA.V	A
Ojibwe	8	LIKE	mdaagwendang	Basic	1 subjA[1].V.objI[2] 2	1	liker	subjA.V	A
Ojibwe	8	LIKE	mdaagwendang	Basic	1 subjA[1].V.objI[2] 2	1	liked entity	subjA.V	A
Ojibwe	9	KNOW	gkendang	Basic	1 subjA[1].V.objI[2] 2	1	knower	subjA.V	A
Ojibwe	9	KNOW	gkendang	Basic	1 subjA[1].V.objI[2] 2	2	known thing/person	V.objI	P
Ojibwe	9	KNOW	gkenmaad	Basic	1 subjA[1].V.objI[2] 2	1	knower	subjA.V	A
Ojibwe	9	KNOW	gkenmaad	Basic	1 subjA[1].V.objI[2] 2	2	known thing/person	V.objI	P
Ojibwe	10	THINK	mdaagwenmaad	Basic	1 subjA[1].V.objI[2] 2	1	thinker	subjA.V	A
Ojibwe	10	THINK	mdaagwenmaad	Basic	1 subjA[1].V.objI[2] 2	2	thought content	V.objI	P
Ojibwe	10	THINK	tanenmaad	Basic	1 subjA[1].V.objI[2] 2	1	thinker	subjA.V	A
Ojibwe	10	THINK	tanenmaad	Basic	1 subjA[1].V.objI[2] 2	2	thought content	V.objI	P
Ojibwe	11	SEARCH FOR	ndanehang	Basic	1 subjA[1].V.objI[2] 2	1	searcher	subjA.V	A
Ojibwe	11	SEARCH FOR	ndanehang	Basic	1 subjA[1].V.objI[2] 2	2	searched for thing	V.objI	P
Ojibwe	11	SEARCH FOR	ndanewaad	Basic	1 subjA[1].V.objI[2] 2	1	searcher	subjA.V	A
Ojibwe	11	SEARCH FOR	ndanewaad	Basic	1 subjA[1].V.objI[2] 2	2	searched for thing	V.objI	P
Ojibwe	12	WASH	gziibiignaad	Basic	1 subjA[1].V.objI[2] 2	1	washer	subjA.V	A
Ojibwe	12	WASH	gziibiignaad	Basic	1 subjA[1].V.objI[2] 2	2	washed entity	V.objI	P
Ojibwe	12	WASH	gziibiignang	Basic	1 subjA[1].V.objI[2] 2	1	washer	subjA.V	A
Ojibwe	12	WASH	gziibiignang	Basic	1 subjA[1].V.objI[2] 2	2	washed entity	V.objI	P
Ojibwe	13	DRESS	biiskon'yehaad	Basic	1 subjA[1].V.objI[2] 2	1	dresser	subjA.V	A
Ojibwe	13	DRESS	biiskon'yehaad	Basic	1 subjA[1].V.objI[2] 2	2	dressee	V.objI	P
Ojibwe	14	SHAVE (a body part/person)	gaashkibaanaad	Basic	1 subjA[1].V.objI[2] 2	1	shaver (of body part)	subjA.V	A
Ojibwe	14	SHAVE (a body part/person)	gaashkibaanaad	Basic	1 subjA[1].V.objI[2] 2	2	shaved body part	V.objI	P
Ojibwe	15	HELP	naadmawaad	Basic	1 subjA[1].V.objI[2] 2	1	helper	subjA.V	A
Ojibwe	15	HELP	naadmawaad	Basic	1 subjA[1].V.objI[2] 2	2	helpee	V.objI	P
Ojibwe	16	FOLLOW	noopnanaad	Basic	1 subjA[1].V.objI[2] 2	1	follower	subjA.V	A
Ojibwe	16	FOLLOW	noopnanaad	Basic	1 subjA[1].V.objI[2] 2	2	followee	V.objI	P
Ojibwe	17	MEET	nkweshkang	Basic	1 subjA[1].V.objI[2] 2	1	meeter	subjA.V	A
Ojibwe	17	MEET	nkweshkang	Basic	1 subjA[1].V.objI[2] 2	2	met obstacle/thing	V.objI	P
Ojibwe	17	MEET	nkweshkwaad	Basic	1 subjA[1].V.objI[2] 2	1	meeter	subjA.V	A
Ojibwe	17	MEET	nkweshkwaad	Basic	1 subjA[1].V.objI[2] 2	2	met person	V.objI	P
Ojibwe	18	TALK	gnoodang	Basic	1 subjA[1].V.objI[2] 2	1	talker	subjA.V	A
Ojibwe	18	TALK	gnoodang	Basic	1 subjA[1].V.objI[2] 2	2	talked to person	V.objI	P
Ojibwe	18	TALK	gnoonaad	Basic	1 subjA[1].V.objI[2] 2	1	talker	subjA.V	A
Ojibwe	18	TALK	gnoonaad	Basic	1 subjA[1].V.objI[2] 2	2	talked to person	V.objI	P
Ojibwe	19	ASK FOR	ndodang	Basic	1 subjA[1].V.objI[2] 2	1	asker	subjA.V	A
Ojibwe	19	ASK FOR	ndodang	Basic	1 subjA[1].V.objI[2] 2	2	requested thing	V.objI	P
Ojibwe	19	ASK FOR	ndodmaaged	Basic	1 subjS[1].V.objII[2] 2	1	asker	V.subjS	S
Ojibwe	19	ASK FOR	ndodmaaged	Basic	1 subjS[1].V.objII[2] 2	2	requested thing	V.objII	X
Ojibwe	19	ASK FOR	ndodmawaad	Basic	1 subjA[1].V.objI[2] 2	1	asker	subjA.V	A
Ojibwe	19	ASK FOR	ndodmawaad	Basic	1 subjA[1].V.objI[2] 2	2	askee	V.objI	P
Ojibwe	20	SHOUT AT	biibaagmaad	Basic	1 subjA[1].V.objI[2] 2	1	shouter	subjA.V	A
Ojibwe	20	SHOUT AT	biibaagmaad	Basic	1 subjA[1].V.objI[2] 2	2	shoutee	V.objI	P
Ojibwe	21	TELL	wiindmawaad	Basic	1 subjA[1].V.objI[2] 2 UTT3	1	teller	subjA.V	A
Ojibwe	21	TELL	wiindmawaad	Basic	1 subjA[1].V.objI[2] 2 UTT3	2	tellee	V.objI	P
Ojibwe	21	TELL	wiindmawaad	Basic	1 subjA[1].V.objI[2] 2 UTT3	3	told content	UTT	X
Ojibwe	22	SAY	kidod	Basic	1 V.subjS[1] UTT2	1	sayer	V.subjS	S
Ojibwe	22	SAY	kidod	Basic	1 V.subjS[1] UTT2	2	said content	UTT	X
Ojibwe	22	SAY	naad	Basic	1 subjA[1].V.objI[2] 2 UTT3	1	sayer	subjA.V	A
Ojibwe	22	SAY	naad	Basic	1 subjA[1].V.objI[2] 2 UTT3	2	saying addressee	V.objI	P
Ojibwe	22	SAY	naad	Basic	1 subjA[1].V.objI[2] 2 UTT3	3	said content	UTT	X
Ojibwe	23	NAME	waawiinaad	Basic	1 subjA[1].V.objI[2] 2	1	namer	subjA.V	A
Ojibwe	23	NAME	waawiinaad	Basic	1 subjA[1].V.objI[2] 2	2	namee	V.objI	P
Ojibwe	23	NAME	waawiindang	Basic	1 subjA[1].V.objI[2] 2	1	namer	subjA.V	A
Ojibwe	23	NAME	waawiindang	Basic	1 subjA[1].V.objI[2] 2	2	namee	V.objI	P
Ojibwe	23	NAME	zhinkaadang	Basic	1 subjA[1].V.objI[2] 2 (3)	1	namer	subjA.V	A
Ojibwe	23	NAME	zhinkaadang	Basic	1 subjA[1].V.objI[2] 2 (3)	2	namee	V.objI	P
Ojibwe	23	NAME	zhinkaadang	Basic	1 subjA[1].V.objI[2] 2 (3)	3	name	∅	I
Ojibwe	23	NAME	zhinkaanaad	Basic	1 subjA[1].V.objI[2] 2 (3)	1	namer	subjA.V	A
Ojibwe	23	NAME	zhinkaanaad	Basic	1 subjA[1].V.objI[2] 2 (3)	2	namee	V.objI	P
Ojibwe	23	NAME	zhinkaanaad	Basic	1 subjA[1].V.objI[2] 2 (3)	3	name	∅	I
Ojibwe	24	BUILD	zhihaad	Basic	1 subjA[1].V.objI[2] 2	1	builder	subjA.V	A
Ojibwe	24	BUILD	zhihaad	Basic	1 subjA[1].V.objI[2] 2	2	built thing	V.objI	P
Ojibwe	24	BUILD	zhitood	Basic	1 subjA[1].V.objI[2] 2	1	builder	subjA.V	A
Ojibwe	24	BUILD	zhitood	Basic	1 subjA[1].V.objI[2] 2	2	built thing	V.objI	P
Ojibwe	25	BREAK	bookbidood	Basic	1 subjA[1].V.objI[2] 2	1	breaker	subjA.V	A
Ojibwe	25	BREAK	bookbidood	Basic	1 subjA[1].V.objI[2] 2	2	broken thing	V.objI	P
Ojibwe	25	BREAK	bookbinaad	Basic	1 subjA[1].V.objI[2] 2	1	breaker	subjA.V	A
Ojibwe	25	BREAK	bookbinaad	Basic	1 subjA[1].V.objI[2] 2	2	broken thing	V.objI	P
Ojibwe	26	KILL	nsaad	Basic	1 subjA[1].V.objI[2] 2	1	killer	subjA.V	A
Ojibwe	26	KILL	nsaad	Basic	1 subjA[1].V.objI[2] 2	2	killee	V.objI	P
Ojibwe	26	KILL	ntood	Basic	1 subjA[1].V.objI[2] 2	1	killer	subjA.V	A
Ojibwe	26	KILL	ntood	Basic	1 subjA[1].V.objI[2] 2	2	killee	V.objI	P
Ojibwe	27	BEAT	bkitehang	Basic	1 subjA[1].V.objI[2] 2	1	beater	subjA.V	A
Ojibwe	27	BEAT	bkitehang	Basic	1 subjA[1].V.objI[2] 2	2	beatee	V.objI	P
Ojibwe	27	BEAT	bkitewaad	Basic	1 subjA[1].V.objI[2] 2	1	beater	subjA.V	A
Ojibwe	27	BEAT	bkitewaad	Basic	1 subjA[1].V.objI[2] 2	2	beatee	V.objI	P
Ojibwe	29	TOUCH	daangnaad	Basic	1 subjA[1].V.objI[2] 2	1	toucher	subjA.V	A
Ojibwe	29	TOUCH	daangnaad	Basic	1 subjA[1].V.objI[2] 2	2	touchee	V.objI	P
Ojibwe	29	TOUCH	daangnang	Basic	1 subjA[1].V.objI[2] 2	1	toucher	subjA.V	A
Ojibwe	29	TOUCH	daangnang	Basic	1 subjA[1].V.objI[2] 2	2	touchee	V.objI	P
Ojibwe	30	CUT	giishkkodang	Basic	1 subjA[1].V.objI[2] 2 (3)	1	cutter	subjA.V	A
Ojibwe	30	CUT	giishkkodang	Basic	1 subjA[1].V.objI[2] 2 (3)	2	cut thing	V.objI	P
Ojibwe	30	CUT	giishkkodang	Basic	1 subjA[1].V.objI[2] 2 (3)	3	cutting instrument	∅	I
Ojibwe	30	CUT	giishkkonaad	Basic	1 subjA[1].V.objI[2] 2	1	cutter	subjA.V	A
Ojibwe	30	CUT	giishkkonaad	Basic	1 subjA[1].V.objI[2] 2	2	cut thing	V.objI	P
Ojibwe	31	TAKE	daapnaad	Basic	1 subjA[1].V.objI[2] 2	1	taker	subjA.V	A
Ojibwe	31	TAKE	daapnaad	Basic	1 subjA[1].V.objI[2] 2	2	taken thing	V.objI	P
Ojibwe	31	TAKE	daapnang	Basic	1 subjA[1].V.objI[2] 2	1	taker	subjA.V	A
Ojibwe	31	TAKE	daapnang	Basic	1 subjA[1].V.objI[2] 2	2	taken thing	V.objI	P
Ojibwe	32	TEAR	gaakbidood	Basic	1 subjA[1].V.objI[2] 2	1	tearer	subjA.V	A
Ojibwe	32	TEAR	gaakbidood	Basic	1 subjA[1].V.objI[2] 2	2	torn thing	V.objI	P
Ojibwe	32	TEAR	gaakbinaad	Basic	1 subjA[1].V.objI[2] 2	1	tearer	subjA.V	A
Ojibwe	32	TEAR	gaakbinaad	Basic	1 subjA[1].V.objI[2] 2	2	torn thing	V.objI	P
Ojibwe	33	PEEL	bnagjiibdood	Basic	1 subjA[1].V.objI[2] 2	1	peeler	subjA.V	A
Ojibwe	33	PEEL	bnagjiibdood	Basic	1 subjA[1].V.objI[2] 2	2	peeled object	V.objI	P
Ojibwe	33	PEEL	bnagjiibinaad	Basic	1 subjA[1].V.objI[2] 2	1	peeler	subjA.V	A
Ojibwe	33	PEEL	bnagjiibinaad	Basic	1 subjA[1].V.objI[2] 2	2	peeled object	V.objI	P
Ojibwe	33	PEEL	bnagjiikdang	Basic	1 subjA[1].V.objI[2] 2	1	peeler	subjA.V	A
Ojibwe	33	PEEL	bnagjiikdang	Basic	1 subjA[1].V.objI[2] 2	2	peeled object	V.objI	P
Ojibwe	33	PEEL	bnagjiiknaad	Basic	1 subjA[1].V.objI[2] 2	1	peeler	subjA.V	A
